myTank.x,myTank.y,myTank.rotation,myTank.cannonRotation,myTank.velocityX,myTank.velocityY,myTank.accelerationX,myTank.accelerationY,myTank.shootCooldown,myTank.controls.turnLeft,myTank.controls.turnRight,myTank.controls.goForward,myTank.controls.goBack,myTank.controls.shoot,myTank.controls.cannonLeft,myTank.controls.cannonRight,myBullet1.x,myBullet1.y,myBullet1.velocityX,myBullet1.velocityY,myBullet2.x,myBullet2.y,myBullet2.velocityX,myBullet2.velocityY,myBullet3.x,myBullet3.y,myBullet3.velocityX,myBullet3.velocityY,enemyTank.x,enemyTank.y,enemyTank.rotation,enemyTank.cannonRotation,enemyTank.velocityX,enemyTank.velocityY,enemyTank.accelerationX,enemyTank.accelerationY,enemyTank.shootCooldown,enemyBullet1.x,enemyBullet1.y,enemyBullet1.velocityX,enemyBullet1.velocityY,enemyBullet2.x,enemyBullet2.y,enemyBullet2.velocityX,enemyBullet2.velocityY,enemyBullet3.x,enemyBullet3.y,enemyBullet3.velocityX,enemyBullet3.velocityY,currentGameTime
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.618,352.069,213,180,-0.595,-0.22,-0.042,-0.027,78,376.5,354,-2.5,0,0,0,0,0,0,0,0,0,385
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.014,351.833,214.5,180,-0.604,-0.236,-0.041,-0.028,77,374,354,-2.5,0,0,0,0,0,0,0,0,0,402
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.402,351.581,216,180,-0.613,-0.252,-0.04,-0.029,76,371.5,354,-2.5,0,0,0,0,0,0,0,0,0,418
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.782,351.312,217.5,180,-0.62,-0.268,-0.04,-0.03,75,369,354,-2.5,0,0,0,0,0,0,0,0,0,433
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.156,351.027,219,180,-0.626,-0.285,-0.039,-0.031,74,366.5,354,-2.5,0,0,0,0,0,0,0,0,0,451
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.526,350.726,220.5,180,-0.63,-0.301,-0.038,-0.032,73,364,354,-2.5,0,0,0,0,0,0,0,0,0,467
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.892,350.408,222,180,-0.634,-0.318,-0.037,-0.033,72,361.5,354,-2.5,0,0,0,0,0,0,0,0,0,484
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.255,350.073,223.5,180,-0.637,-0.335,-0.036,-0.034,71,359,354,-2.5,0,0,0,0,0,0,0,0,0,503
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.615,349.722,223.5,178.5,-0.64,-0.351,-0.036,-0.034,70,356.5,354,-2.5,0,0,0,0,0,0,0,0,0,519
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.973,349.356,223.5,177,-0.642,-0.366,-0.036,-0.034,69,354,354,-2.5,0,0,0,0,0,0,0,0,0,533
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.329,348.975,223.5,175.5,-0.644,-0.38,-0.036,-0.034,68,351.5,354,-2.5,0,0,0,0,0,0,0,0,0,551
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.682,348.581,223.5,174,-0.647,-0.394,-0.036,-0.034,67,349,354,-2.5,0,0,0,0,0,0,0,0,0,566
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.034,348.174,223.5,172.5,-0.649,-0.407,-0.036,-0.034,66,346.5,354,-2.5,0,0,0,0,0,0,0,0,0,585
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.383,347.754,223.5,171,-0.651,-0.419,-0.036,-0.034,65,344,354,-2.5,0,0,0,0,0,0,0,0,0,603
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.73,347.323,223.5,169.5,-0.653,-0.431,-0.036,-0.034,64,341.5,354,-2.5,0,0,0,0,0,0,0,0,0,618
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.076,346.881,223.5,168,-0.654,-0.442,-0.036,-0.034,63,339,354,-2.5,0,0,0,0,0,0,0,0,0,635
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.42,346.428,223.5,166.5,-0.656,-0.453,-0.036,-0.034,62,336.5,354,-2.5,0,0,0,0,0,0,0,0,0,652
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.762,345.965,223.5,165,-0.658,-0.463,-0.036,-0.034,61,334,354,-2.5,0,0,0,0,0,0,0,0,0,669
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.102,345.493,223.5,163.5,-0.659,-0.473,-0.036,-0.034,60,331.5,354,-2.5,0,0,0,0,0,0,0,0,0,685
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.441,345.011,223.5,162,-0.661,-0.482,-0.036,-0.034,59,329,354,-2.5,0,0,0,0,0,0,0,0,0,702
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.779,344.521,223.5,160.5,-0.662,-0.49,-0.036,-0.034,58,326.5,354,-2.5,0,0,0,0,0,0,0,0,0,718
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.115,344.022,223.5,159,-0.664,-0.498,-0.036,-0.034,57,324,354,-2.5,0,0,0,0,0,0,0,0,0,734
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.45,343.516,223.5,157.5,-0.665,-0.506,-0.036,-0.034,56,321.5,354,-2.5,0,0,0,0,0,0,0,0,0,750
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.784,343.003,223.5,156,-0.666,-0.514,-0.036,-0.034,55,319,354,-2.5,0,0,0,0,0,0,0,0,0,768
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.117,342.482,223.5,154.5,-0.667,-0.521,-0.036,-0.034,54,316.5,354,-2.5,0,0,0,0,0,0,0,0,0,785
50,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.449,341.955,223.5,153,-0.668,-0.527,-0.036,-0.034,53,314,354,-2.5,0,0,0,0,0,0,0,0,0,803
