myTank.x,myTank.y,myTank.rotation,myTank.cannonRotation,myTank.velocityX,myTank.velocityY,myTank.accelerationX,myTank.accelerationY,myTank.shootCooldown,myTank.controls.turnLeft,myTank.controls.turnRight,myTank.controls.goForward,myTank.controls.goBack,myTank.controls.shoot,myTank.controls.cannonLeft,myTank.controls.cannonRight,myBullet1.x,myBullet1.y,myBullet1.velocityX,myBullet1.velocityY,myBullet2.x,myBullet2.y,myBullet2.velocityX,myBullet2.velocityY,myBullet3.x,myBullet3.y,myBullet3.velocityX,myBullet3.velocityY,enemyTank.x,enemyTank.y,enemyTank.rotation,enemyTank.cannonRotation,enemyTank.velocityX,enemyTank.velocityY,enemyTank.accelerationX,enemyTank.accelerationY,enemyTank.shootCooldown,enemyBullet1.x,enemyBullet1.y,enemyBullet1.velocityX,enemyBullet1.velocityY,enemyBullet2.x,enemyBullet2.y,enemyBullet2.velocityX,enemyBullet2.velocityY,enemyBullet3.x,enemyBullet3.y,enemyBullet3.velocityX,enemyBullet3.velocityY,currentGameTime
50,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369
50,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386
50,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401
50,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419
50,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435
50,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453
50,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468
50,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485
50,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502
50,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520
50,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535
50,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551
50,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569
50.048,262,0,0,0.048,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586
50.14,262,0,0,0.093,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602
50.276,262,0,0,0.135,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619
50.452,262,0,0,0.176,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635
50.667,262,0,0,0.215,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653
50.918,262,0,0,0.252,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667
51.205,262,0,0,0.287,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684
51.525,262,0,0,0.32,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702
51.876,262,0,0,0.351,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720
52.257,262,0,0,0.381,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735
52.667,262,0,0,0.41,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752
53.103,262,0,0,0.437,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769
53.566,262,0,0,0.462,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786
