myTank.x,myTank.y,myTank.rotation,myTank.cannonRotation,myTank.velocityX,myTank.velocityY,myTank.accelerationX,myTank.accelerationY,myTank.shootCooldown,myTank.controls.turnLeft,myTank.controls.turnRight,myTank.controls.goForward,myTank.controls.goBack,myTank.controls.shoot,myTank.controls.cannonLeft,myTank.controls.cannonRight,myBullet1.x,myBullet1.y,myBullet1.velocityX,myBullet1.velocityY,myBullet2.x,myBullet2.y,myBullet2.velocityX,myBullet2.velocityY,myBullet3.x,myBullet3.y,myBullet3.velocityX,myBullet3.velocityY,enemyTank.x,enemyTank.y,enemyTank.rotation,enemyTank.cannonRotation,enemyTank.velocityX,enemyTank.velocityY,enemyTank.accelerationX,enemyTank.accelerationY,enemyTank.shootCooldown,enemyBullet1.x,enemyBullet1.y,enemyBullet1.velocityX,enemyBullet1.velocityY,enemyBullet2.x,enemyBullet2.y,enemyBullet2.velocityX,enemyBullet2.velocityY,enemyBullet3.x,enemyBullet3.y,enemyBullet3.velocityX,enemyBullet3.velocityY,currentGameTime
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.07,54.144,27,0,0.545,0.159,0.045,0.023,82,111,53,2.5,0,0,0,0,0,0,0,0,0,323
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.63,54.318,28.5,0,0.559,0.174,0.044,0.024,81,113.5,53,2.5,0,0,0,0,0,0,0,0,0,341
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.202,54.507,30,0,0.572,0.189,0.043,0.025,80,116,53,2.5,0,0,0,0,0,0,0,0,0,355
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.787,54.711,31.5,0,0.584,0.204,0.043,0.026,79,118.5,53,2.5,0,0,0,0,0,0,0,0,0,372
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.382,54.931,33,0,0.595,0.22,0.042,0.027,78,121,53,2.5,0,0,0,0,0,0,0,0,0,389
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.986,55.167,34.5,0,0.604,0.236,0.041,0.028,77,123.5,53,2.5,0,0,0,0,0,0,0,0,0,407
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.598,55.419,36,0,0.613,0.252,0.04,0.029,76,126,53,2.5,0,0,0,0,0,0,0,0,0,422
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.218,55.688,37.5,0,0.62,0.268,0.04,0.03,75,128.5,53,2.5,0,0,0,0,0,0,0,0,0,439
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.844,55.973,39,0,0.626,0.285,0.039,0.031,74,131,53,2.5,0,0,0,0,0,0,0,0,0,456
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.474,56.274,40.5,0,0.63,0.301,0.038,0.032,73,133.5,53,2.5,0,0,0,0,0,0,0,0,0,472
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.108,56.592,42,0,0.634,0.318,0.037,0.033,72,136,53,2.5,0,0,0,0,0,0,0,0,0,487
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.745,56.927,43.5,0,0.637,0.335,0.036,0.034,71,138.5,53,2.5,0,0,0,0,0,0,0,0,0,504
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.385,57.278,43.5,358.5,0.64,0.351,0.036,0.034,70,141,53,2.5,0,0,0,0,0,0,0,0,0,523
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.027,57.644,43.5,357,0.642,0.366,0.036,0.034,69,143.5,53,2.5,0,0,0,0,0,0,0,0,0,540
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.671,58.025,43.5,355.5,0.644,0.38,0.036,0.034,68,146,53,2.5,0,0,0,0,0,0,0,0,0,556
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.318,58.419,43.5,354,0.647,0.394,0.036,0.034,67,148.5,53,2.5,0,0,0,0,0,0,0,0,0,574
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.966,58.826,43.5,352.5,0.649,0.407,0.036,0.034,66,151,53,2.5,0,0,0,0,0,0,0,0,0,589
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.617,59.246,43.5,351,0.651,0.419,0.036,0.034,65,153.5,53,2.5,0,0,0,0,0,0,0,0,0,604
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.27,59.677,43.5,349.5,0.653,0.431,0.036,0.034,64,156,53,2.5,0,0,0,0,0,0,0,0,0,623
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.924,60.119,43.5,348,0.654,0.442,0.036,0.034,63,158.5,53,2.5,0,0,0,0,0,0,0,0,0,637
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.58,60.572,43.5,346.5,0.656,0.453,0.036,0.034,62,161,53,2.5,0,0,0,0,0,0,0,0,0,656
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.238,61.035,43.5,345,0.658,0.463,0.036,0.034,61,163.5,53,2.5,0,0,0,0,0,0,0,0,0,674
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.898,61.507,43.5,343.5,0.659,0.473,0.036,0.034,60,166,53,2.5,0,0,0,0,0,0,0,0,0,687
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.559,61.989,43.5,342,0.661,0.482,0.036,0.034,59,168.5,53,2.5,0,0,0,0,0,0,0,0,0,707
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.221,62.479,43.5,340.5,0.662,0.49,0.036,0.034,58,171,53,2.5,0,0,0,0,0,0,0,0,0,721
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.885,62.978,43.5,339,0.664,0.498,0.036,0.034,57,173.5,53,2.5,0,0,0,0,0,0,0,0,0,739
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.55,63.484,43.5,337.5,0.665,0.506,0.036,0.034,56,176,53,2.5,0,0,0,0,0,0,0,0,0,754
450,447,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.216,63.997,43.5,336,0.666,0.514,0.036,0.034,55,178.5,53,2.5,0,0,0,0,0,0,0,0,0,772
449.953,447,180,180,-0.047,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.883,64.518,43.5,334.5,0.667,0.521,0.036,0.034,54,181,53,2.5,0,0,0,0,0,0,0,0,0,790
449.86,447,180,180,-0.093,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.551,65.045,43.5,333,0.668,0.527,0.036,0.034,53,183.5,53,2.5,0,0,0,0,0,0,0,0,0,805
449.724,447,180,180,-0.135,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.221,65.579,43.5,331.5,0.669,0.534,0.036,0.034,52,186,53,2.5,0,0,0,0,0,0,0,0,0,839
449.548,447,180,180,-0.176,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.891,66.118,43.5,330,0.67,0.54,0.036,0.034,51,188.5,53,2.5,0,0,0,0,0,0,0,0,0,858
449.333,447,180,180,-0.215,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.563,66.664,43.5,328.5,0.671,0.545,0.036,0.034,50,191,53,2.5,0,0,0,0,0,0,0,0,0,871
449.082,447,180,180,-0.252,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.235,67.214,43.5,327,0.672,0.551,0.036,0.034,49,193.5,53,2.5,0,0,0,0,0,0,0,0,0,888
448.795,447,180,180,-0.287,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.908,67.77,43.5,325.5,0.673,0.556,0.036,0.034,48,196,53,2.5,0,0,0,0,0,0,0,0,0,904
448.475,447,180,180,-0.32,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.582,68.331,43.5,324,0.674,0.561,0.036,0.034,47,198.5,53,2.5,0,0,0,0,0,0,0,0,0,923
448.124,447,180,180,-0.351,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.256,68.897,43.5,322.5,0.675,0.565,0.036,0.034,46,201,53,2.5,0,0,0,0,0,0,0,0,0,941
447.743,447,180,180,-0.381,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.932,69.466,43.5,321,0.675,0.57,0.036,0.034,45,203.5,53,2.5,0,0,0,0,0,0,0,0,0,955
447.333,447,180,180,-0.41,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.608,70.04,43.5,319.5,0.676,0.574,0.036,0.034,44,206,53,2.5,0,0,0,0,0,0,0,0,0,972
446.897,447,180,180,-0.437,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.284,70.619,43.5,318,0.677,0.578,0.036,0.034,43,208.5,53,2.5,0,0,0,0,0,0,0,0,0,989
446.434,447,180,180,-0.462,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.962,71.2,43.5,316.5,0.677,0.582,0.036,0.034,42,211,53,2.5,0,0,0,0,0,0,0,0,0,1007
445.947,447,180,180,-0.487,0,-0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.64,71.785,42,313.5,0.679,0.585,0.037,0.033,41,213.5,53,2.5,0,0,0,0,0,0,0,0,0,1021
